イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,47,12,T:System.Web.HttpRequestBase,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,47,12,P:System.Web.Mvc.Controller.Request,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,47,12,T:System.Web.Mvc.AjaxRequestExtensions,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,47,12,M:System.Web.Mvc.AjaxRequestExtensions.IsAjaxRequest(System.Web.HttpRequestBase),,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,31,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult New(long id = 0)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,31,9,M:System.Web.Mvc.HttpGetAttribute.#ctor,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,31,9,T:System.Web.Mvc.HttpGetAttribute,,,,,HttpGet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,38,12,T:System.Web.Mvc.ViewResult,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,38,12,M:System.Web.Mvc.Controller.View,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,37,12,P:System.Web.Mvc.ControllerBase.ViewBag,,,,,ViewBag.HtmlBody = html;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,14,8,T:System.Web.Mvc.ActionResult,,,,,public ActionResult Index()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,14,9,M:System.Web.Mvc.AcceptVerbsAttribute.#ctor(System.Web.Mvc.HttpVerbs),,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,14,9,T:System.Web.Mvc.AcceptVerbsAttribute,,,,,AcceptVerbs(HttpVerbs.Get | HttpVerbs.Post)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,27,16,T:System.Web.Mvc.ContentResult,,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,27,16,M:System.Web.Mvc.Controller.Content(System.String),,,,,return Content(htmlOrJson);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,23,16,T:System.Web.Mvc.ViewResult,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,23,16,M:System.Web.Mvc.Controller.View,,,,,return View();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,22,16,P:System.Web.Mvc.ControllerBase.ViewBag,,,,,ViewBag.HtmlBody = htmlOrJson;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,20,12,T:System.Web.HttpRequestBase,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,20,12,P:System.Web.Mvc.Controller.Request,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,20,12,T:System.Web.Mvc.AjaxRequestExtensions,,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,20,12,M:System.Web.Mvc.AjaxRequestExtensions.IsAjaxRequest(System.Web.HttpRequestBase),,,,,if (!Request.IsAjaxRequest())             {                 ViewBag.HtmlBody = htmlOrJson;                 return View();             }             else             {                 return Content(htmlOrJson);             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,12,43,M:System.Web.Mvc.Controller.#ctor,,,,,Controller
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Controllers\RegistrationsController.cs,12,43,T:System.Web.Mvc.Controller,,,,,Controller
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,110,12,T:System.Web.HttpRequest,,,,,"switch (Request.AppRelativeCurrentExecutionFilePath.ToLower())             {                 case ""~/backgroundtasks/do"":                 case ""~/reminderschedules/remind"":                     break;                 default:                     new SysLogModel(context: context).Finish(context: context);                     break;             }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,110,12,P:System.Web.HttpApplication.Request,,,,,"switch (Request.AppRelativeCurrentExecutionFilePath.ToLower())             {                 case ""~/backgroundtasks/do"":                 case ""~/reminderschedules/remind"":                     break;                 default:                     new SysLogModel(context: context).Finish(context: context);                     break;             }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,110,12,P:System.Web.HttpRequest.AppRelativeCurrentExecutionFilePath,,,,,"switch (Request.AppRelativeCurrentExecutionFilePath.ToLower())             {                 case ""~/backgroundtasks/do"":                 case ""~/reminderschedules/remind"":                     break;                 default:                     new SysLogModel(context: context).Finish(context: context);                     break;             }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,96,12,T:System.Web.SessionState.HttpSessionState,,,,,"Session[""Enabled""] = true;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,96,12,P:System.Web.HttpApplication.Session,,,,,"Session[""Enabled""] = true;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,96,12,P:System.Web.SessionState.HttpSessionState.Item(System.String),,,,,"Session[""Enabled""] = true;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,75,16,T:System.Web.HttpServerUtility,,,,,var error = Server.GetLastError();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,75,16,P:System.Web.HttpApplication.Server,,,,,var error = Server.GetLastError();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,75,16,M:System.Web.HttpServerUtility.GetLastError,,,,,var error = Server.GetLastError();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,73,12,T:System.Web.HttpServerUtility,,,,,if (Server != null)             {                 var error = Server.GetLastError();                 if (error != null)                 {                     try                     {                         var log = new SysLogModel(context: context);                         log.SysLogType = SysLogModel.SysLogTypes.Execption;                         log.ErrMessage = error.Message;                         log.ErrStackTrace = error.StackTrace;                         log.Finish(context: context);                     }                     catch                     {                         throw;                     }                 }             }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,73,12,P:System.Web.HttpApplication.Server,,,,,if (Server != null)             {                 var error = Server.GetLastError();                 if (error != null)                 {                     try                     {                         var log = new SysLogModel(context: context);                         log.SysLogType = SysLogModel.SysLogTypes.Execption;                         log.ErrMessage = error.Message;                         log.ErrStackTrace = error.StackTrace;                         log.Finish(context: context);                     }                     catch                     {                         throw;                     }                 }             }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,58,12,T:System.Web.Mvc.RazorViewEngine,,,,,ViewEngines.Engines.Add(new RazorViewEngine());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,58,12,M:System.Web.Mvc.RazorViewEngine.#ctor,,,,,ViewEngines.Engines.Add(new RazorViewEngine());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,58,12,T:System.Web.Mvc.ViewEngines,,,,,ViewEngines.Engines.Add(new RazorViewEngine());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,58,12,T:System.Web.Mvc.ViewEngineCollection,,,,,ViewEngines.Engines.Add(new RazorViewEngine());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,58,12,P:System.Web.Mvc.ViewEngines.Engines,,,,,ViewEngines.Engines.Add(new RazorViewEngine());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,57,12,T:System.Web.Mvc.ViewEngines,,,,,ViewEngines.Engines.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,57,12,T:System.Web.Mvc.ViewEngineCollection,,,,,ViewEngines.Engines.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,57,12,P:System.Web.Mvc.ViewEngines.Engines,,,,,ViewEngines.Engines.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,56,12,T:System.Web.Routing.RouteTable,,,,,RouteConfig.RegisterRoutes(RouteTable.Routes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,56,12,T:System.Web.Routing.RouteCollection,,,,,RouteConfig.RegisterRoutes(RouteTable.Routes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,56,12,P:System.Web.Routing.RouteTable.Routes,,,,,RouteConfig.RegisterRoutes(RouteTable.Routes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,55,12,T:System.Web.Http.GlobalConfiguration,,,,,GlobalConfiguration.Configure(ApiRouteConfig.Register);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,55,12,M:System.Web.Http.GlobalConfiguration.Configure(System.Action{System.Web.Http.HttpConfiguration}),,,,,GlobalConfiguration.Configure(ApiRouteConfig.Register);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,54,12,T:System.Web.Mvc.GlobalFilters,,,,,FilterConfig.RegisterGlobalFilters(GlobalFilters.Filters);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,54,12,T:System.Web.Mvc.GlobalFilterCollection,,,,,FilterConfig.RegisterGlobalFilters(GlobalFilters.Filters);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,54,12,P:System.Web.Mvc.GlobalFilters.Filters,,,,,FilterConfig.RegisterGlobalFilters(GlobalFilters.Filters);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,53,12,T:System.Web.Mvc.AreaRegistration,,,,,AreaRegistration.RegisterAllAreas();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,53,12,M:System.Web.Mvc.AreaRegistration.RegisterAllAreas,,,,,AreaRegistration.RegisterAllAreas();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,46,12,T:System.Web.HttpServerUtility,,,,,"Initializer.Initialize(                 path: Server.MapPath(""./""),                 assemblyVersion: Assembly.GetExecutingAssembly().GetName().Version.ToString());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,46,12,P:System.Web.HttpApplication.Server,,,,,"Initializer.Initialize(                 path: Server.MapPath(""./""),                 assemblyVersion: Assembly.GetExecutingAssembly().GetName().Version.ToString());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,46,12,M:System.Web.HttpServerUtility.MapPath(System.String),,,,,"Initializer.Initialize(                 path: Server.MapPath(""./""),                 assemblyVersion: Assembly.GetExecutingAssembly().GetName().Version.ToString());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,18,34,M:System.Web.HttpApplication.#ctor,,,,,HttpApplication
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\Global.asax.cs,18,34,T:System.Web.HttpApplication,,,,,HttpApplication
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,7,8,T:System.Web.Mvc.GlobalFilterCollection,,,,,public static void RegisterGlobalFilters(GlobalFilterCollection filters)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,15,16,T:System.Web.Mvc.RequireHttpsAttribute,,,,,filters.Add(new RequireHttpsAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,15,16,M:System.Web.Mvc.RequireHttpsAttribute.#ctor,,,,,filters.Add(new RequireHttpsAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,15,16,M:System.Web.Mvc.GlobalFilterCollection.Add(System.Object),,,,,filters.Add(new RequireHttpsAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,12,12,M:System.Web.Mvc.GlobalFilterCollection.Add(System.Object),,,,,filters.Add(new CheckContextAttributes());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,11,12,T:System.Web.Mvc.AuthorizeAttribute,,,,,filters.Add(new AuthorizeAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,11,12,M:System.Web.Mvc.AuthorizeAttribute.#ctor,,,,,filters.Add(new AuthorizeAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,11,12,M:System.Web.Mvc.GlobalFilterCollection.Add(System.Object),,,,,filters.Add(new AuthorizeAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,10,12,M:System.Web.Mvc.GlobalFilterCollection.Add(System.Object),,,,,filters.Add(new HandleErrorExAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,9,12,T:System.Web.Mvc.HandleErrorAttribute,,,,,filters.Add(new HandleErrorAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,9,12,M:System.Web.Mvc.HandleErrorAttribute.#ctor,,,,,filters.Add(new HandleErrorAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\FilterConfig.cs,9,12,M:System.Web.Mvc.GlobalFilterCollection.Add(System.Object),,,,,filters.Add(new HandleErrorAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,6,8,T:System.Web.Routing.RouteCollection,,,,,public static void RegisterRoutes(RouteCollection routes)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,52,12,T:System.Web.Mvc.RouteCollectionExtensions,,,,,"routes.MapRoute(                 name: ""Binaries"",                 url: ""{controller}/{guid}/{action}"",                 defaults: new                 {                 },                 constraints: new                 {                     Guid = ""[A-Z0-9]+"",                     Action = ""[A-Za-z][A-Za-z0-9_]*""                 }             );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,52,12,T:System.Web.Routing.Route,,,,,"routes.MapRoute(                 name: ""Binaries"",                 url: ""{controller}/{guid}/{action}"",                 defaults: new                 {                 },                 constraints: new                 {                     Guid = ""[A-Z0-9]+"",                     Action = ""[A-Za-z][A-Za-z0-9_]*""                 }             );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,52,12,"M:System.Web.Mvc.RouteCollectionExtensions.MapRoute(System.Web.Routing.RouteCollection,System.String,System.String,System.Object,System.Object)",,,,,"routes.MapRoute(                 name: ""Binaries"",                 url: ""{controller}/{guid}/{action}"",                 defaults: new                 {                 },                 constraints: new                 {                     Guid = ""[A-Z0-9]+"",                     Action = ""[A-Za-z][A-Za-z0-9_]*""                 }             );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,38,12,T:System.Web.Mvc.RouteCollectionExtensions,,,,,"routes.MapRoute(                 name: ""Item"",                 url: ""{controller}/{id}/{action}"",                 defaults: new                 {                     Controller = ""Items"",                     Action = ""Edit""                 },                 constraints: new                 {                     Id = ""[0-9]+"",                     Action = ""[A-Za-z][A-Za-z0-9_]*""                 }             );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,38,12,T:System.Web.Routing.Route,,,,,"routes.MapRoute(                 name: ""Item"",                 url: ""{controller}/{id}/{action}"",                 defaults: new                 {                     Controller = ""Items"",                     Action = ""Edit""                 },                 constraints: new                 {                     Id = ""[0-9]+"",                     Action = ""[A-Za-z][A-Za-z0-9_]*""                 }             );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,38,12,"M:System.Web.Mvc.RouteCollectionExtensions.MapRoute(System.Web.Routing.RouteCollection,System.String,System.String,System.Object,System.Object)",,,,,"routes.MapRoute(                 name: ""Item"",                 url: ""{controller}/{id}/{action}"",                 defaults: new                 {                     Controller = ""Items"",                     Action = ""Edit""                 },                 constraints: new                 {                     Id = ""[0-9]+"",                     Action = ""[A-Za-z][A-Za-z0-9_]*""                 }             );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Implem.Pleasanter.NetFramework\Implem.Pleasanter.NetFramework.csproj,File,Implem.Pleasanter.NetFramework\App_Start\RouteConfig.cs,23,12,T:System.Web.Mvc.RouteCollectionExtensions,,,,,"routes.MapRoute(                 name: ""Others"",                 url: ""{reference}/{id}/{controller}/{action}"",                 defaults: new                 {                     Action = ""Index""                 },                 constraints: new                 {                     Reference = ""[A-Za-z][A-Za-z0-9_]*"",                     Id = ""[0-9]+"",                     Controller = ""Binaries|OutgoingMails"",                     Action = ""[A-Za-z][A-Za-z0-9_]*""                 }             );"
